date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:00:33	125268/125268	---M--	200	added ('OK')	font/woff2	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.woff2?t=1590207869815	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/RemixIcons/fonts/remixicondf6d.woff2	(from https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.css)
04:00:34	172876/172876	---M--	200	added ('OK')	font/woff	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.woff?t=1590207869815	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/RemixIcons/fonts/remixicondf6d.woff	(from https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.css)
04:00:34	403228/403228	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.eot?t=1590207869815	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/RemixIcons/fonts/remixicondf6d.eot	(from https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.css)
04:00:38	403056/403056	---M--	200	added ('OK')	font/ttf	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.ttf?t=1590207869815	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/RemixIcons/fonts/remixicondf6d.ttf	(from https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.css)
04:00:42	1195522/1195522	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.svg?t=1590207869815	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/RemixIcons/fonts/remixicondf6d.svg	(from https://website/build/assets/iconfonts/RemixIcons/fonts/remixicon.css)
04:00:42	657640/657640	---M--	200	added ('OK')	font/woff2	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons.woff2?v2.13.1	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons399c.woff2	(from https://website/build/assets/iconfonts/tabler-icons/webfont/tabler-icons.css)
04:00:43	1783704/1783704	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons.eot?v2.13.1	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons399c.eot	(from https://website/build/assets/iconfonts/tabler-icons/webfont/tabler-icons.css)
04:00:44	1783704/1783704	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons.eot?	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-iconsd41d.eot	(from https://website/build/assets/iconfonts/tabler-icons/webfont/tabler-icons.css)
04:00:49	914412/914412	---M--	200	added ('OK')	font/woff	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons.woff?	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-iconsd41d.woff	(from https://website/build/assets/iconfonts/tabler-icons/webfont/tabler-icons.css)
04:00:52	1783520/1783520	---M--	200	added ('OK')	font/ttf	date:Mon,%2003%20Jul%202023%2017:55:54%20GMT	https://website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons.ttf?v2.13.1	C:/My%20Web%20Sites/synto/website/build/assets/iconfonts/tabler-icons/webfont/fonts/tabler-icons399c.ttf	(from https://website/build/assets/iconfonts/tabler-icons/webfont/tabler-icons.css)
